site,zone,mean_pct_cover,species_definition,mean_depth,mean_gorg_density,Reef_Type,mean_giantkelp_density_m2,mean_Relief_index,mean_Relief_SD,mean_Substrate_index,mean_Substrate_SD,mean_chl_mg_m3,mean_sst_C,dist_200m_bath,mean_Latitude,mean_Longitude
SCI_YELLOWBANKS_CEN,MID,49.5875,Eugorgia rubens,11.6,1.6666666666666667,Natural Reef,0.338541666666667,0.016625,0.0600178069431924,3.62125,0.537313395363758,1.31950550309016,17.5354838709677,2150.14505520501,33.988533,-119.546983
SCI_YELLOWBANKS_CEN,MID,49.5875,Leptogorgia chilensis,11.042857142857143,7.3809523809523805,Natural Reef,0.338541666666667,0.016625,0.0600178069431924,3.62125,0.537313395363758,1.31950550309016,17.5354838709677,2150.14505520501,33.988533,-119.546983
SCI_YELLOWBANKS_CEN,MID,49.5875,Muricea californica,11.028571428571428,5.476190476190476,Natural Reef,0.338541666666667,0.016625,0.0600178069431924,3.62125,0.537313395363758,1.31950550309016,17.5354838709677,2150.14505520501,33.988533,-119.546983
SCI_YELLOWBANKS_CEN,OUTER,71.6625,Eugorgia rubens,18.9,5,Natural Reef,0.13525641025641,0.0125,0.0375671441898455,3.442375,0.773917748954706,1.31950550309016,17.5354838709677,2150.14505520501,33.988533,-119.546983
SCI_YELLOWBANKS_CEN,OUTER,71.6625,Leptogorgia chilensis,17.8375,27.291666666666664,Natural Reef,0.13525641025641,0.0125,0.0375671441898455,3.442375,0.773917748954706,1.31950550309016,17.5354838709677,2150.14505520501,33.988533,-119.546983
SCI_YELLOWBANKS_CEN,OUTER,71.6625,Muricea californica,17.983333333333334,5.277777777777778,Natural Reef,0.13525641025641,0.0125,0.0375671441898455,3.442375,0.773917748954706,1.31950550309016,17.5354838709677,2150.14505520501,33.988533,-119.546983
SCI_YELLOWBANKS_W,INNER,21.25,Leptogorgia chilensis,11.6,1.6666666666666667,Natural Reef,0.277827380952381,0.016625,0.0761177052710322,3.387625,1.01821376991721,1.4650605989885,17.517032967033,3061.56703893186,33.9893,-119.564933
SCI_YELLOWBANKS_W,MID,17.075,Leptogorgia chilensis,12.88,6,Natural Reef,0.195833333333333,0,0,3.595,0.621787844533636,1.4650605989885,17.517032967033,3061.56703893186,33.9893,-119.564933
SCI_YELLOWBANKS_W,MID,17.075,Muricea californica,12.8,1.6666666666666667,Natural Reef,0.195833333333333,0,0,3.595,0.621787844533636,1.4650605989885,17.517032967033,3061.56703893186,33.9893,-119.564933
SCI_YELLOWBANKS_W,OUTER,51.25,Leptogorgia chilensis,17.3625,50.83333333333333,Natural Reef,0.265811965811966,0.004125,0.0224506627533469,3.546375,0.626079823469684,1.4650605989885,17.517032967033,3061.56703893186,33.9893,-119.564933
SCI_YELLOWBANKS_W,OUTER,51.25,Muricea californica,17.585714285714285,5,Natural Reef,0.265811965811966,0.004125,0.0224506627533469,3.546375,0.626079823469684,1.4650605989885,17.517032967033,3061.56703893186,33.9893,-119.564933
SCI_YELLOWBANKS_W,OUTER,51.25,Muricea fruticosa,18.15,1.6666666666666667,Natural Reef,0.265811965811966,0.004125,0.0224506627533469,3.546375,0.626079823469684,1.4650605989885,17.517032967033,3061.56703893186,33.9893,-119.564933
SRI_CLUSTER_POINT_S,OUTER,54.292857142857144,Leptogorgia chilensis,18.6,1.6666666666666667,Natural Reef,0.0225,0.166571428571429,0.318671559831944,3.735,0.514770684213122,1.35531755204175,15.428125,3945.04071597463,33.923833,-120.192
SRI_JOHNSONS_LEE_SOUTH_E,INNER,25.41875,Leptogorgia chilensis,14.263636363636364,4.242424242424242,Natural Reef,0.0258333333333333,0.077125,0.180652997898374,3.6688125,0.731910580768577,1.72531471656753,16.1341463414634,5740.95709222838,33.897433,-120.100383
SRI_JOHNSONS_LEE_SOUTH_E,MID,18.9625,Leptogorgia chilensis,12.727272727272727,3.7878787878787876,Natural Reef,0.067948717948718,0.2875625,0.447300909845179,3.8595625,0.423328012043504,1.72531471656753,16.1341463414634,5740.95709222838,33.897433,-120.100383
SRI_JOHNSONS_LEE_SOUTH_E,MID,18.9625,Muricea californica,11.3,1.6666666666666667,Natural Reef,0.067948717948718,0.2875625,0.447300909845179,3.8595625,0.423328012043504,1.72531471656753,16.1341463414634,5740.95709222838,33.897433,-120.100383
SRI_JOHNSONS_LEE_SOUTH_E,OUTER,29.10625,Leptogorgia chilensis,14.26153846153846,4.487179487179487,Natural Reef,0.04453125,0.0583125,0.161104444609634,3.9139375,0.313839138122095,1.72531471656753,16.1341463414634,5740.95709222838,33.897433,-120.100383
SRI_JOHNSONS_LEE_SOUTH_E,OUTER,29.10625,Muricea californica,14.9,2.5,Natural Reef,0.04453125,0.0583125,0.161104444609634,3.9139375,0.313839138122095,1.72531471656753,16.1341463414634,5740.95709222838,33.897433,-120.100383
SRI_JOHNSONS_LEE_SOUTH_W,INNER,17.91875,Leptogorgia chilensis,9.5,1.6666666666666667,Natural Reef,0.385119047619048,0.03325,0.075578627566252,3.697875,0.706606979694334,2.58767899998667,16.07625,5309.10541757395,33.895133,-120.104317
SRI_JOHNSONS_LEE_SOUTH_W,INNER,17.91875,Muricea californica,9.3,2.5,Natural Reef,0.385119047619048,0.03325,0.075578627566252,3.697875,0.706606979694334,2.58767899998667,16.07625,5309.10541757395,33.895133,-120.104317
SRI_JOHNSONS_LEE_SOUTH_W,MID,22.0875,Leptogorgia chilensis,12.23,3.3333333333333335,Natural Reef,0.239130434782609,0.0125,0.0456170933537654,3.599375,0.717811017637051,2.58767899998667,16.07625,5309.10541757395,33.895133,-120.104317
SRI_JOHNSONS_LEE_SOUTH_W,MID,22.0875,Muricea californica,12.1,1.6666666666666667,Natural Reef,0.239130434782609,0.0125,0.0456170933537654,3.599375,0.717811017637051,2.58767899998667,16.07625,5309.10541757395,33.895133,-120.104317
SRI_JOHNSONS_LEE_SOUTH_W,OUTER,45.20625,Leptogorgia chilensis,16.791666666666668,5.694444444444445,Natural Reef,0.00104166666666667,0.0208125,0.0646016255078311,3.528625,0.768363112918573,2.58767899998667,16.07625,5309.10541757395,33.895133,-120.104317
SRI_SOUTH_POINT_W,OUTER,28.3375,Leptogorgia chilensis,15.842857142857143,2.857142857142857,Natural Reef,0.236111111111111,0.227,0.405887653043424,3.7745,0.521956321566144,2.73273082933147,15.8901315789474,4008.98833265057,33.894167,-120.124883
